player_name,player_height,pts,reb,ast,label
Draymond Green,198.12,8.0,6.2,6.2,4
Dragan Bender,213.36,6.7,4.6,1.8,3
Doug McDermott,200.66,10.3,2.5,1.1,3
Dorian Finney-Smith,200.66,9.5,5.7,1.6,3
J.J. Barea,177.8,7.7,1.8,3.9,1
Donta Hall,205.74,4.3,4.2,0.4,0
Donte DiVincenzo,193.04,9.2,4.8,2.3,3
Frank Mason,180.34,6.9,2.1,3.2,1
Frank Ntilikina,193.04,6.3,2.1,3.0,1
Edmond Sumner,193.04,4.9,1.5,1.8,1
Furkan Korkmaz,200.66,9.8,2.3,1.1,3
Isaiah Thomas,175.26,12.2,1.7,3.7,1
Isaiah Roby,203.2,0.0,0.7,0.0,0
Fred VanVleet,185.42,17.6,3.8,6.6,4
Isaiah Hartenstein,213.36,4.7,3.9,0.8,0
Isaac Bonga,203.2,5.0,3.4,1.2,0
Iman Shumpert,195.58,4.2,2.6,0.9,0
Ignas Brazdeikis,198.12,1.9,0.6,0.4,0
Ian Mahinmi,210.82,7.4,5.7,1.3,3
Henry Ellenson,208.28,0.4,1.2,0.2,0
Harry Giles III,210.82,6.9,4.1,1.3,3
Harrison Barnes,203.2,14.5,4.9,2.2,3
Hamidou Diallo,195.58,6.9,3.6,0.8,1
Grayson Allen,193.04,8.7,2.2,1.4,1
Grant Williams,198.12,3.4,2.6,1.0,0
Gorgui Dieng,208.28,7.4,5.6,1.2,3
Hassan Whiteside,213.36,15.5,13.5,1.2,2
Gordon Hayward,200.66,17.5,6.7,4.1,2
Gabe Vincent,190.5,2.4,0.6,0.7,1
Garrett Temple,195.58,10.3,3.5,2.5,1
Garrison Mathews,195.58,5.4,1.3,0.6,0
Gary Clark,198.12,3.7,2.6,0.4,0
Gary Harris,193.04,10.4,2.9,2.1,1
Gary Payton II,190.5,3.9,2.8,1.7,1
Gary Trent Jr.,195.58,8.9,1.6,1.0,1
Ish Smith,182.88,10.9,3.2,4.9,4
Georges Niang,200.66,5.9,1.9,0.7,0
Giannis Antetokounmpo,210.82,29.5,13.6,5.6,2
Glenn Robinson III,198.12,11.7,4.4,1.5,3
Goga Bitadze,210.82,3.2,2.0,0.4,0
Goran Dragic,190.5,16.2,3.2,5.1,4
George Hill,190.5,9.4,3.0,3.1,1
Landry Shamet,193.04,9.3,1.8,1.6,1
Langston Galloway,185.42,4.8,1.1,0.7,1
Larry Nance Jr.,200.66,9.3,6.7,3.1,3
Lauri Markkanen,213.36,13.6,5.3,0.9,3
LeBron James,205.74,25.0,7.7,7.8,4
Lonnie Walker IV,193.04,11.2,2.6,1.7,1
Lonzo Ball,198.12,14.6,4.8,5.7,4
Luguentz Dort,190.5,14.0,3.6,1.7,1
Louis King,200.66,7.3,3.0,1.5,3
Malcolm Brogdon,195.58,21.2,5.3,5.9,4
Luka Doncic,200.66,27.7,8.0,8.6,4
Malachi Flynn,185.42,7.5,2.5,2.9,1
Luke Kennard,195.58,8.3,2.6,1.7,1
Luke Kornet,218.44,3.4,2.2,0.8,0
Lou Williams,185.42,11.3,2.1,3.4,1
Luka Samanic,208.28,3.7,2.1,0.5,0
Killian Tillie,205.74,3.2,1.3,0.4,0
LaMelo Ball,198.12,15.7,5.9,6.1,4
Khem Birch,205.74,7.2,5.8,1.3,3
Malik Beasley,193.04,19.6,4.4,2.4,4
Khris Middleton,200.66,20.4,6.0,5.4,4
Khyri Thomas,190.5,16.4,3.6,5.0,4
Killian Hayes,195.58,6.8,2.7,5.3,1
Kira Lewis Jr.,185.42,6.4,1.3,2.3,1
Kostas Antetokounmpo,208.28,0.8,1.3,0.1,0
Kris Dunn,190.5,1.3,1.5,0.5,1
Kristaps Porzingis,220.98,20.1,8.9,1.6,2
Kyle Anderson,205.74,12.4,5.7,3.6,3
Kyle Guy,185.42,2.8,1.1,1.0,1
Kyle Kuzma,208.28,12.9,6.1,1.9,3
Kyle Lowry,182.88,17.2,5.4,7.3,4
Kyrie Irving,187.96,26.9,4.8,6.0,4
LaMarcus Aldridge,210.82,13.5,4.5,1.9,3
Lamar Stevens,198.12,4.1,2.4,0.6,0
Malik Fitts,203.2,1.0,1.0,0.0,0
Mo Bamba,213.36,8.0,5.8,0.8,3
Mamadi Diakite,205.74,3.1,2.4,0.6,0
Michael Porter Jr.,208.28,19.0,7.3,1.1,2
Mikal Bridges,198.12,13.5,4.3,2.1,3
Mike Conley,185.42,16.2,3.5,6.0,4
Mike James,185.42,7.7,2.5,4.2,1
Mike Muscala,208.28,9.7,3.8,0.8,3
Mike Scott,200.66,4.2,2.4,0.8,0
Miles Bridges,198.12,12.7,6.0,2.2,3
Mitchell Robinson,213.36,8.3,8.1,0.5,3
Miye Oni,195.58,1.9,1.6,0.5,0
Monte Morris,187.96,10.2,2.0,3.2,1
Montrezl Harrell,200.66,13.5,6.2,1.1,3
Moritz Wagner,210.82,6.9,3.2,1.1,3
Moses Brown,218.44,8.6,8.9,0.2,2
Mychal Mulder,190.5,5.6,1.0,0.4,1
Kevon Looney,205.74,4.1,5.3,2.0,3
Michael Carter-Williams,195.58,8.8,4.5,4.2,4
Malik Monk,190.5,11.7,2.4,2.1,1
Mfiondu Kabengele,205.74,2.4,1.5,0.4,0
Max Strus,195.58,6.1,1.1,0.6,1
Marc Gasol,210.82,5.0,4.1,2.1,3
Marcus Morris Sr.,203.2,13.4,4.1,1.0,3
Marcus Smart,190.5,13.1,3.5,5.7,4
Markelle Fultz,190.5,12.9,3.1,5.4,4
Markieff Morris,205.74,6.7,4.4,1.2,3
Markus Howard,177.8,2.8,0.6,0.5,1
Marques Bolden,208.28,1.2,1.0,0.0,0
Marquese Chriss,205.74,6.5,6.5,1.0,3
Marvin Bagley III,210.82,14.1,7.4,1.0,2
Mason Jones,193.04,5.3,1.7,1.3,1
Mason Plumlee,210.82,10.4,9.3,3.6,2
Matisse Thybulle,195.58,3.9,1.9,1.0,1
Matt Thomas,193.04,3.1,1.0,0.4,0
Matthew Dellavedova,190.5,2.8,1.8,4.5,1
Maurice Harkless,200.66,5.2,2.4,1.2,0
Meyers Leonard,213.36,3.3,2.3,0.7,0
Kevin Porter Jr.,193.04,16.6,3.8,6.3,4
Jaylen Adams,182.88,0.3,0.4,0.3,1
Kevin Knox II,200.66,3.9,1.5,0.5,0
Jeremy Lamb,195.58,10.1,3.6,1.5,3
Jerome Robinson,193.04,4.9,2.2,1.5,1
Jevon Carter,185.42,4.1,1.5,1.2,1
Jimmy Butler,200.66,21.5,6.9,7.1,4
Joe Harris,198.12,14.1,3.6,1.9,3
Joe Ingles,203.2,12.1,3.6,4.7,4
Joel Embiid,213.36,28.5,10.6,2.8,2
John Collins,205.74,17.6,7.4,1.2,2
John Konchar,195.58,4.3,3.0,1.1,1
John Wall,190.5,20.6,3.2,6.9,4
Jonas Valanciunas,210.82,17.1,12.5,1.8,2
Jontay Porter,210.82,2.0,1.3,0.1,0
Jordan Bell,203.2,2.5,4.0,1.2,0
Jordan Bone,187.96,4.0,1.7,1.3,1
Jordan Clarkson,193.04,18.4,4.0,2.5,4
Jeremiah Martin,187.96,2.4,0.8,0.4,1
Jerami Grant,203.2,22.3,4.6,2.8,2
Jeff Teague,190.5,6.7,1.6,2.4,1
Jeff Green,203.2,11.0,3.9,1.6,3
James Wiseman,213.36,11.5,5.8,0.7,3
Jared Dudley,198.12,0.5,1.8,0.4,0
Jared Harper,177.8,0.4,0.3,0.1,1
Jaren Jackson Jr.,210.82,14.4,5.6,1.1,3
Jarred Vanderbilt,205.74,5.4,5.8,1.2,3
Jarrell Brantley,195.58,2.3,1.0,0.5,0
Jarrett Allen,210.82,12.8,10.0,1.7,2
Jordan McLaughlin,180.34,5.0,2.1,3.8,1
Jarrett Culver,198.12,5.3,3.1,0.7,0
Jaxson Hayes,210.82,7.5,4.3,0.6,3
Jay Scrubb,195.58,8.8,3.5,0.3,3
Myles Turner,210.82,12.6,6.5,1.0,3
Jaylen Brown,198.12,24.7,6.0,3.4,4
Jaylen Hoard,203.2,6.1,3.4,1.3,3
Jaylen Nowell,193.04,9.0,2.3,1.5,1
Jayson Tatum,203.2,26.4,7.4,4.3,2
Javonte Green,193.04,3.6,1.7,0.4,0
Kevin Love,203.2,12.2,7.4,2.5,2
Jordan Nwora,203.2,5.7,2.0,0.2,0
Josh Green,195.58,2.6,2.0,0.7,0
Kawhi Leonard,200.66,24.8,6.5,5.2,4
Keita Bates-Diop,203.2,2.6,1.6,0.4,0
Kelan Martin,195.58,4.5,2.2,0.5,0
Keldon Johnson,195.58,12.8,6.0,1.8,3
Keljin Blevins,193.04,0.7,0.6,0.2,0
Kelly Olynyk,210.82,13.5,7.0,2.9,2
Kelly Oubre Jr.,200.66,15.4,6.0,1.3,3
Kemba Walker,182.88,19.3,4.0,4.9,4
Kendrick Nunn,187.96,14.6,3.2,2.6,1
Kenrich Williams,198.12,8.0,4.1,2.3,3
Kent Bazemore,193.04,7.2,3.4,1.6,1
Kentavious Caldwell-Pope,195.58,9.7,2.7,1.9,1
Kenyon Martin Jr.,198.12,9.3,5.4,1.1,3
Kevin Durant,208.28,26.9,7.1,5.6,4
Kevin Huerter,200.66,11.9,3.3,3.5,3
Karl-Anthony Towns,210.82,24.8,10.6,4.5,2
Karim Mane,190.5,1.1,1.4,0.4,1
KZ Okpala,203.2,2.5,1.8,0.5,0
Juwan Morgan,200.66,1.2,1.0,0.3,0
Josh Hall,205.74,4.1,2.8,1.3,0
Josh Hart,195.58,9.2,8.0,2.3,3
Josh Jackson,203.2,13.4,4.1,2.3,3
Josh Okogie,193.04,5.4,2.6,1.1,1
Josh Richardson,195.58,12.1,3.3,2.6,1
Jrue Holiday,190.5,17.7,4.5,6.1,4
Juan Toscano-Anderson,198.12,5.7,4.4,2.8,3
Jordan Poole,193.04,12.0,1.8,1.9,1
Juancho Hernangomez,205.74,7.2,3.9,0.7,3
Justin Holiday,198.12,10.5,3.6,1.7,3
Justin Jackson,203.2,7.2,2.3,1.5,0
Justin James,200.66,3.9,0.8,0.6,0
Justin Patton,210.82,5.4,3.8,1.1,3
Justin Robinson,185.42,2.3,0.8,1.0,1
Justise Winslow,198.12,6.8,4.5,1.9,3
Jusuf Nurkic,210.82,11.5,9.0,3.4,2
Julius Randle,203.2,24.1,10.2,6.0,2
Naji Marshall,200.66,7.7,4.6,2.8,3
Rudy Gobert,215.9,14.3,13.5,1.3,2
Nate Darling,198.12,1.3,0.1,0.1,0
Thaddeus Young,203.2,12.1,6.2,4.3,4
Thanasis Antetokounmpo,198.12,2.9,2.2,0.8,0
Theo Maledon,193.04,10.1,3.2,3.5,1
Theo Pinson,195.58,0.1,0.3,0.1,0
Thomas Bryant,208.28,14.3,6.1,1.5,3
Thon Maker,213.36,3.8,2.3,0.5,0
Tim Frazier,182.88,1.6,1.6,3.2,1
Tim Hardaway Jr.,195.58,16.6,3.3,1.8,3
Timothe Luwawu-Cabarrot,200.66,6.4,2.2,1.2,0
Tobias Harris,203.2,19.5,6.8,3.5,2
Tomas Satoransky,200.66,7.7,2.4,4.7,1
Tony Bradley,208.28,7.1,5.7,0.9,3
Tony Snell,198.12,5.3,2.4,1.3,0
Torrey Craig,200.66,5.5,3.9,1.0,3
Trae Young,185.42,25.3,3.9,9.4,4
Terry Rozier,185.42,20.4,4.4,4.2,4
Tre Jones,185.42,2.5,0.6,1.1,1
Terrence Ross,198.12,15.6,3.4,2.3,3
Terence Davis,193.04,8.7,2.5,1.4,1
Solomon Hill,198.12,4.5,3.0,1.1,0
Spencer Dinwiddie,195.58,6.7,4.3,3.0,1
Stanley Johnson,198.12,4.4,2.5,1.5,0
Stephen Curry,190.5,32.0,5.5,5.8,4
Sterling Brown,195.58,8.2,4.4,1.4,3
Steven Adams,210.82,7.6,8.9,1.9,2
Svi Mykhailiuk,200.66,8.5,2.5,1.7,3
T.J. Leaf,208.28,1.7,0.7,0.1,0
T.J. McConnell,185.42,8.6,3.7,6.6,4
T.J. Warren,203.2,15.5,3.5,1.3,3
Tacko Fall,226.06,2.5,2.7,0.2,0
Taj Gibson,205.74,5.4,5.6,0.8,3
Talen Horton-Tucker,193.04,9.0,2.6,2.8,1
Taurean Prince,200.66,9.5,3.5,1.9,3
Terance Mann,195.58,7.0,3.6,1.6,1
Terrance Ferguson,198.12,0.2,0.1,0.2,0
Tremont Waters,177.8,3.8,0.8,2.4,1
Trent Forrest,193.04,2.9,1.5,1.5,1
Trevor Ariza,203.2,9.4,4.8,1.8,3
Wayne Ellington,193.04,9.6,1.8,1.5,1
Wendell Carter Jr.,208.28,11.2,8.2,1.9,2
Wenyen Gabriel,205.74,3.4,2.6,0.5,0
Wes Iwundu,198.12,2.4,2.2,0.4,0
Wesley Matthews,193.04,4.8,1.6,0.9,1
Will Barton,198.12,12.7,4.0,3.2,3
Will Magnay,208.28,0.0,0.0,0.0,0
Willie Cauley-Stein,213.36,5.3,4.5,0.7,3
Willy Hernangomez,210.82,7.8,7.1,1.1,3
Xavier Tillman,203.2,6.6,4.3,1.3,3
Yogi Ferrell,182.88,5.6,1.9,2.2,1
Yuta Watanabe,205.74,4.4,3.2,0.8,0
Zach LaVine,195.58,27.4,5.0,4.9,4
Zeke Nnaji,205.74,3.2,1.5,0.2,0
Zion Williamson,200.66,27.0,7.2,3.7,2
Vlatko Cancar,203.2,2.1,1.2,0.3,0
Vincent Poirier,213.36,0.8,1.4,0.2,0
Victor Oladipo,193.04,19.8,4.8,4.6,4
Vernon Carey Jr.,205.74,2.4,1.4,0.1,0
Trey Burke,182.88,6.6,0.9,1.3,1
Trey Lyles,205.74,5.0,3.7,0.6,0
Tristan Thompson,205.74,7.6,8.1,1.2,3
Troy Brown Jr.,198.12,4.7,3.1,0.9,0
Ty Jerome,195.58,10.7,2.8,3.6,1
Ty-Shon Alexander,190.5,0.6,0.7,0.4,1
Tyler Bey,200.66,1.0,1.1,0.2,0
Skylar Mays,193.04,3.8,1.1,0.9,1
Tyler Cook,203.2,4.9,3.0,0.5,0
Tyler Johnson,190.5,5.4,2.0,1.2,1
Tyrell Terry,187.96,1.0,0.5,0.5,1
Tyrese Haliburton,195.58,13.0,3.0,5.3,4
James Nunnally,200.66,1.7,1.0,0.3,0
Tyus Jones,182.88,6.3,2.0,3.7,1
Udoka Azubuike,208.28,1.1,0.9,0.0,0
Udonis Haslem,203.2,4.0,1.0,0.0,0
Tyler Herro,195.58,15.1,5.0,3.4,4
Sindarius Thornwell,193.04,2.0,0.9,1.0,1
Shaquille Harrison,200.66,2.1,1.4,0.7,0
Shake Milton,195.58,13.0,2.3,3.1,1
Otto Porter Jr.,203.2,9.7,5.4,2.0,3
P.J. Tucker,195.58,3.7,3.9,1.2,1
P.J. Washington,200.66,12.9,6.5,2.5,3
PJ Dozier,198.12,7.7,3.6,1.8,3
Pascal Siakam,205.74,21.4,7.2,4.5,2
Pat Connaughton,195.58,6.8,4.8,1.2,3
Patrick Beverley,185.42,7.5,3.2,2.1,1
Patrick McCaw,200.66,1.0,0.6,0.8,0
Patrick Patterson,203.2,5.2,2.0,0.8,0
Patrick Williams,200.66,9.2,4.6,1.4,3
Patty Mills,185.42,10.8,1.7,2.4,1
Paul George,203.2,23.3,6.6,5.2,4
Paul Millsap,200.66,9.0,4.7,1.8,3
Paul Reed,205.74,3.4,2.3,0.5,0
Paul Watson,198.12,4.1,1.7,0.6,0
Oshae Brissett,200.66,10.9,5.5,0.9,3
Onyeka Okongwu,203.2,4.6,3.3,0.4,0
Obi Toppin,205.74,4.1,2.2,0.5,0
OG Anunoby,200.66,15.9,5.5,2.2,3
Nate Hinton,195.58,2.0,0.4,0.4,0
Nathan Knight,208.28,3.8,2.2,0.2,0
Naz Reid,205.74,11.2,4.6,1.0,3
Nemanja Bjelica,208.28,6.5,3.4,1.9,3
Nerlens Noel,210.82,5.1,6.4,0.7,3
Nick Richards,213.36,0.8,0.6,0.1,0
Nickeil Alexander-Walker,198.12,11.0,3.1,2.2,3
Payton Pritchard,185.42,7.7,2.4,1.8,1
Nico Mannion,187.96,4.1,1.5,2.3,1
Nicolas Claxton,210.82,6.6,5.2,0.9,3
Nicolo Melli,205.74,3.0,2.7,1.0,0
Nikola Jokic,210.82,26.4,10.8,8.3,2
Nikola Vucevic,210.82,23.4,11.7,3.8,2
Noah Vonleh,208.28,0.0,0.3,0.3,0
Norman Powell,190.5,18.6,3.1,1.9,4
Norvel Pelle,208.28,1.5,1.5,0.2,0
Nicolas Batum,203.2,8.1,4.7,2.2,3
Nassir Little,195.58,4.6,2.7,0.5,0
Precious Achiuwa,203.2,5.0,3.4,0.5,0
Quinndary Weatherspoon,190.5,2.3,0.6,0.4,1
Rondae Hollis-Jefferson,198.12,2.5,2.4,1.2,0
Royce O'Neale,193.04,7.0,6.8,2.5,3
Rudy Gay,203.2,11.4,4.8,1.4,3
Rui Hachimura,203.2,13.8,5.5,1.4,3
Russell Westbrook,190.5,22.2,11.5,11.7,4
Ryan Arcidiacono,190.5,3.1,1.5,1.3,1
Saben Lee,187.96,5.6,2.0,3.6,1
Saddiq Bey,200.66,12.2,4.5,1.4,3
Sam Merrill,193.04,3.0,1.0,0.7,1
Sean McDermott,198.12,2.2,1.1,0.2,0
Sekou Doumbouya,203.2,5.1,2.6,0.8,0
Semi Ojeleye,198.12,4.6,2.6,0.7,0
Serge Ibaka,208.28,11.1,6.7,1.8,3
Seth Curry,187.96,12.5,2.4,2.7,1
Shai Gilgeous-Alexander,198.12,23.7,4.7,5.9,4
Romeo Langford,193.04,3.1,1.9,0.7,1
Rodney McGruder,193.04,5.7,1.4,1.0,1
Rodney Hood,203.2,4.5,1.9,1.0,0
Rodions Kurucs,205.74,1.5,1.1,0.5,0
R.J. Hampton,193.04,6.9,3.5,1.7,1
RJ Barrett,198.12,17.6,5.8,3.0,2
Rajon Rondo,185.42,5.4,2.4,4.4,1
Raul Neto,185.42,8.7,2.4,2.3,1
Ray Spalding,205.74,2.0,2.0,0.0,0
Rayjon Tucker,190.5,2.4,0.8,0.4,1
Reggie Bullock,198.12,10.9,3.4,1.5,3
Quinn Cook,185.42,3.3,0.7,0.8,1
Reggie Jackson,187.96,10.7,2.9,3.1,1
Richaun Holmes,208.28,14.2,8.3,1.7,2
Ricky Rubio,190.5,8.6,3.3,6.4,4
Robert Covington,200.66,8.5,6.7,1.7,3
Robert Franks,200.66,6.1,2.0,0.7,0
Robert Williams III,203.2,8.0,6.9,1.8,3
Robert Woodard II,198.12,1.5,1.2,0.2,0
Robin Lopez,213.36,9.0,3.8,0.8,3
Reggie Perry,203.2,3.0,2.8,0.5,0
Tyrese Maxey,187.96,8.0,1.7,2.0,1
Maxi Kleber,208.28,7.1,5.2,1.4,3
James Ennis III,198.12,8.4,4.0,1.5,3
Coby White,195.58,15.1,4.1,4.8,4
Clint Capela,208.28,15.2,14.3,0.8,2
Chuma Okeke,198.12,7.8,4.0,2.2,3
Christian Wood,208.28,21.0,9.6,1.7,2
Chris Silva,203.2,2.1,1.8,0.4,0
Chris Paul,182.88,16.4,4.5,8.9,4
Chris Chiozza,180.34,4.0,1.1,3.0,1
Chris Boucher,205.74,13.6,6.7,1.1,3
Chimezie Metu,205.74,6.3,3.1,0.8,0
Chasson Randle,187.96,6.5,2.0,1.8,1
Charlie Brown Jr.,198.12,4.4,1.9,1.0,0
Chandler Hutchison,198.12,4.3,3.1,0.7,0
Cedi Osman,200.66,10.4,3.4,2.9,3
Cassius Winston,185.42,1.9,0.4,0.5,1
Cassius Stanley,195.58,1.5,0.8,0.0,0
Carsen Edwards,180.34,4.0,0.8,0.5,1
Carmelo Anthony,200.66,13.4,3.1,1.5,3
Caris LeVert,198.12,20.2,4.6,5.2,4
Cameron Reynolds,200.66,3.0,1.0,0.4,0
Cameron Payne,185.42,8.4,2.4,3.6,1
Cameron Oliver,203.2,10.8,5.3,1.3,3
Cameron Johnson,203.2,9.6,3.3,1.4,3
Cam Reddish,203.2,11.2,4.0,1.3,3
Caleb Martin,195.58,5.0,2.7,1.3,1
CJ McCollum,190.5,23.1,3.9,4.7,4
Cody Martin,195.58,4.0,3.1,1.7,1
CJ Elleby,198.12,2.3,1.1,0.3,0
Cody Zeller,210.82,9.4,6.8,1.8,3
Collin Sexton,185.42,24.3,3.1,4.4,4
De'Aaron Fox,190.5,25.2,3.5,7.2,4
Davis Bertans,208.28,11.5,2.9,0.9,3
David Nwaba,195.58,9.2,3.9,1.0,3
Darius Miller,198.12,4.1,1.3,1.2,0
Darius Garland,185.42,17.4,2.4,6.1,4
Darius Bazley,203.2,13.7,7.2,1.8,2
Dario Saric,208.28,8.7,3.8,1.3,3
Danuel House Jr.,198.12,8.8,3.7,1.9,3
Dante Exum,195.58,3.8,2.8,2.2,1
Danny Green,198.12,9.5,3.8,1.7,3
Danilo Gallinari,208.28,13.3,4.1,1.5,3
Daniel Theis,203.2,9.6,5.5,1.7,3
Daniel Oturu,203.2,1.8,1.6,0.3,0
Daniel Gafford,208.28,7.0,4.3,0.5,3
Damyean Dotson,195.58,6.7,2.0,2.0,1
Damion Lee,195.58,6.5,3.2,1.3,1
Damian Lillard,187.96,28.8,4.2,7.5,4
Damian Jones,210.82,4.7,3.1,0.7,0
Dakota Mathias,193.04,6.0,0.9,1.6,1
DaQuan Jeffries,195.58,4.1,2.3,0.7,0
D.J. Wilson,208.28,5.2,3.2,0.7,0
D.J. Augustin,180.34,7.7,1.6,3.3,1
D'Angelo Russell,193.04,19.0,2.6,5.8,4
Cristiano Felicio,210.82,1.3,1.4,0.5,0
Cory Joseph,190.5,8.2,2.5,3.4,1
Cole Anthony,187.96,12.9,4.7,4.1,4
Buddy Hield,193.04,16.6,4.7,3.6,4
Bryn Forbes,187.96,10.0,1.6,0.6,1
Bruno Fernando,205.74,1.5,2.4,0.3,0
Anthony Edwards,193.04,19.3,4.7,2.9,4
Anthony Davis,208.28,21.8,7.9,3.1,2
Anfernee Simons,190.5,7.8,2.2,1.4,1
Andrew Wiggins,200.66,18.6,4.9,2.4,2
Andre Roberson,200.66,1.2,3.0,0.8,0
Andre Iguodala,198.12,4.4,3.5,2.3,1
Andre Drummond,208.28,14.9,12.0,2.0,2
Anderson Varejao,210.82,2.6,4.0,0.6,0
Amir Coffey,200.66,3.2,1.0,0.5,0
Amida Brimah,208.28,2.6,1.6,0.2,0
Alize Johnson,200.66,5.2,5.0,0.8,3
Alfonzo McKinnie,200.66,3.1,1.4,0.2,0
Alex Len,213.36,6.6,4.1,0.8,3
Alex Caruso,193.04,6.4,2.9,2.8,1
Alen Smailagic,208.28,1.9,1.1,0.3,0
Aleksej Pokusevski,213.36,8.2,4.7,2.2,3
Alec Burks,198.12,12.7,4.6,2.2,3
Al-Farouq Aminu,203.2,4.4,4.8,1.3,3
Al Horford,205.74,14.2,6.7,3.4,2
Adam Mokoka,193.04,1.1,0.4,0.4,0
Abdel Nader,195.58,6.7,2.6,0.8,1
Aaron Nesmith,195.58,4.7,2.8,0.5,0
Aaron Holiday,182.88,7.2,1.3,1.9,1
Aaron Gordon,203.2,12.4,5.7,3.2,3
James Harden,195.58,24.6,7.9,10.8,4
Anthony Gill,200.66,3.1,2.0,0.4,0
Anthony Lamb,198.12,5.5,2.9,1.0,0
Anthony Tolliver,203.2,1.5,0.9,0.2,0
Anzejs Pasecniks,215.9,0.0,1.0,1.0,0
Bruno Caboclo,205.74,2.8,2.3,0.2,0
Bruce Brown,193.04,8.8,5.4,1.6,3
Brook Lopez,213.36,12.3,5.0,0.7,3
Brodric Thomas,195.58,3.9,1.7,0.9,0
Brian Bowen II,198.12,0.5,0.5,0.0,0
Brandon Ingram,203.2,23.8,4.9,4.9,4
Brandon Goodwin,182.88,4.9,1.5,2.0,1
Brandon Clarke,203.2,10.3,5.6,1.6,3
Bradley Beal,190.5,31.3,4.7,4.4,4
Brad Wanamaker,190.5,5.5,1.7,2.9,1
Bol Bol,218.44,2.2,0.8,0.2,0
Bojan Bogdanovic,200.66,17.0,3.9,1.9,3
De'Andre Hunter,203.2,15.0,4.8,1.9,3
Bogdan Bogdanovic,198.12,16.4,3.6,3.3,4
Boban Marjanovic,223.52,4.7,3.9,0.3,0
Blake Griffin,205.74,11.0,4.9,3.0,3
Bismack Biyombo,203.2,5.0,5.3,1.2,3
Ben Simmons,210.82,14.3,7.2,6.9,4
Ben McLemore,190.5,7.7,1.9,0.7,1
Bam Adebayo,205.74,18.7,9.0,5.4,2
Axel Toupane,200.66,1.8,0.8,0.5,0
Avery Bradley,190.5,6.4,2.1,1.7,1
Austin Rivers,193.04,7.9,2.3,2.3,1
Ashton Hagans,190.5,0.0,0.0,0.0,0
Aron Baynes,208.28,6.1,5.2,0.9,3
Armoni Brooks,190.5,11.2,3.4,1.5,1
Bobby Portis,208.28,11.4,7.1,1.1,3
De'Anthony Melton,187.96,9.1,3.1,2.5,1
James Johnson,200.66,7.2,3.5,1.9,3
DeAndre' Bembry,195.58,5.7,2.9,2.1,1
Ignas Brazdeikis,198.12,7.0,3.5,1.3,3
Henry Ellenson,208.28,7.5,6.0,2.5,3
Hassan Whiteside,213.36,8.1,6.0,0.6,3
Harry Giles III,210.82,2.8,3.5,0.8,0
Harrison Barnes,203.2,16.1,6.6,3.5,2
Hamidou Diallo,195.58,11.6,5.2,1.9,3
Greg Whittington,203.2,0.0,0.0,0.0,0
Grayson Allen,193.04,10.6,3.2,2.2,1
Grant Williams,198.12,4.7,2.8,1.0,0
Grant Riller,187.96,2.6,0.1,0.4,1
Gorgui Dieng,208.28,6.8,3.7,1.3,3
Gordon Hayward,200.66,19.6,5.9,4.1,4
Goran Dragic,190.5,13.4,3.4,4.4,4
Goga Bitadze,210.82,5.1,3.3,0.8,0
Glenn Robinson III,198.12,5.3,2.0,0.9,0
Giannis Antetokounmpo,210.82,28.1,11.0,5.9,2
Georges Niang,200.66,6.9,2.4,0.8,0
George Hill,193.04,8.7,2.0,2.4,1
Gary Trent Jr.,195.58,15.3,2.6,1.4,3
Gary Payton II,190.5,2.5,1.1,0.1,1
Gary Harris,193.04,9.9,2.0,2.0,1
Gary Clark,198.12,3.1,2.9,0.8,0
Garrison Mathews,195.58,5.5,1.4,0.4,0
Garrett Temple,195.58,7.6,2.9,2.2,1
Gabriel Deck,198.12,8.4,4.0,2.4,3
Iman Shumpert,195.58,1.0,0.5,0.0,0
Immanuel Quickley,190.5,11.4,2.1,2.0,1
Isaac Bonga,203.2,2.0,1.7,0.6,0
Isaac Okoro,195.58,9.6,3.1,1.9,1
DeAndre Jordan,210.82,7.5,7.5,1.6,3
Jamal Murray,190.5,21.2,4.0,4.8,4
Jalen Smith,208.28,2.0,1.4,0.1,0
Jalen McDaniels,205.74,7.4,3.6,1.1,3
Jalen Lecque,193.04,1.3,1.3,0.5,0
Jalen Harris,195.58,7.4,1.4,1.3,1
Jalen Brunson,185.42,12.6,3.4,3.5,4
Jakob Poeltl,215.9,8.6,7.9,1.9,3
Jake Layman,203.2,5.1,1.5,0.6,0
Jahmi'us Ramsey,190.5,3.1,0.8,0.5,1
Jahlil Okafor,208.28,5.4,2.4,0.5,0
Jae'Sean Tate,193.04,11.3,5.3,2.5,3
Gabe Vincent,190.5,4.8,1.1,1.3,1
Jae Crowder,198.12,10.1,4.7,2.1,3
Jabari Parker,203.2,5.5,3.2,0.8,0
JaVale McGee,213.36,7.3,5.2,0.8,3
JaMychal Green,203.2,8.1,4.8,0.9,3
JaKarr Sampson,200.66,4.6,2.7,0.1,0
Ja Morant,190.5,19.1,4.0,7.4,4
JJ Redick,190.5,7.4,1.5,1.2,1
Ivica Zubac,213.36,9.0,7.2,1.3,3
Ish Smith,182.88,6.7,3.4,3.9,1
Isaiah Stewart,203.2,7.9,6.7,0.9,3
Isaiah Roby,203.2,8.7,5.6,1.8,3
Isaiah Joe,193.04,3.7,0.9,0.5,1
